"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Parent PID"
"3:15:33.2021552 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 8, Name: PROCESSOR_IDENTIFIER, Type: REG_SZ, Length: 102, Data: Intel64 Family 6 Model 70 Stepping 1, GenuineIntel","628"
"3:15:33.2021714 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 9, Name: PROCESSOR_LEVEL, Type: REG_SZ, Length: 4, Data: 6","628"
"3:15:33.2021877 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 10, Name: PROCESSOR_REVISION, Type: REG_SZ, Length: 10, Data: 4601","628"
"3:15:33.2022197 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 11, Name: PSModulePath, Type: REG_EXPAND_SZ, Length: 188, Data: %ProgramFiles%\WindowsPowerShell\Modules;%SystemRoot%\system32\WindowsPowerShell\v1.0\Modules","628"
"3:15:33.2022509 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 12, Name: TEMP, Type: REG_EXPAND_SZ, Length: 36, Data: %SystemRoot%\TEMP","628"
"3:15:33.2022685 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 13, Name: TMP, Type: REG_EXPAND_SZ, Length: 36, Data: %SystemRoot%\TEMP","628"
"3:15:33.2022840 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 14, Name: USERNAME, Type: REG_SZ, Length: 14, Data: SYSTEM","628"
"3:15:33.2023019 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 15, Name: windir, Type: REG_EXPAND_SZ, Length: 26, Data: %SystemRoot%","628"
"3:15:33.2023165 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 0, Name: ComSpec, Type: REG_EXPAND_SZ, Length: 60, Data: %SystemRoot%\system32\cmd.exe","628"
"3:15:33.2023370 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 1, Name: DriverData, Type: REG_SZ, Length: 78, Data: C:\Windows\System32\Drivers\DriverData","628"
"3:15:33.2023515 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 2, Name: JAVA_HOME, Type: REG_SZ, Length: 68, Data: C:\Program Files\Java\jdk1.8.0_65","628"
"3:15:33.2023657 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 3, Name: NUMBER_OF_PROCESSORS, Type: REG_SZ, Length: 4, Data: 2","628"
"3:15:33.2023797 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 4, Name: OS, Type: REG_SZ, Length: 22, Data: Windows_NT","628"
"3:15:33.2023940 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 5, Name: Path, Type: REG_EXPAND_SZ, Length: 428, Data: %SystemRoot%\system32;%SystemRoot%;%SystemRoot%\System32\Wbem;%SYSTEMROOT%\System32\WindowsPowerShell\v1.0\;%SYSTEMROOT%\System32\OpenSSH\;C:\Users\gandos\AppData\Local\Programs\Python\Python37-32;%JAVA_HOME%\bin;","628"
"3:15:33.2024187 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 6, Name: PATHEXT, Type: REG_SZ, Length: 108, Data: .COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC","628"
"3:15:33.2024331 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 7, Name: PROCESSOR_ARCHITECTURE, Type: REG_SZ, Length: 12, Data: AMD64","628"
"3:15:33.2024471 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 8, Name: PROCESSOR_IDENTIFIER, Type: REG_SZ, Length: 102, Data: Intel64 Family 6 Model 70 Stepping 1, GenuineIntel","628"
"3:15:33.2024611 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 9, Name: PROCESSOR_LEVEL, Type: REG_SZ, Length: 4, Data: 6","628"
"3:15:33.2024752 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 10, Name: PROCESSOR_REVISION, Type: REG_SZ, Length: 10, Data: 4601","628"
"3:15:33.2024894 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 11, Name: PSModulePath, Type: REG_EXPAND_SZ, Length: 188, Data: %ProgramFiles%\WindowsPowerShell\Modules;%SystemRoot%\system32\WindowsPowerShell\v1.0\Modules","628"
"3:15:33.2025109 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 12, Name: TEMP, Type: REG_EXPAND_SZ, Length: 36, Data: %SystemRoot%\TEMP","628"
"3:15:33.2026751 PM","MsMpEng.exe","3976","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\Temp","FAST IO DISALLOWED","","628"
"3:15:33.2027876 PM","MsMpEng.exe","3976","IRP_MJ_CREATE","C:\Windows\Temp","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:33.2028130 PM","MsMpEng.exe","3976","FASTIO_QUERY_INFORMATION","C:\Windows\Temp","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 4/12/2018 7:38:21 AM, LastAccessTime: 9/12/2019 3:06:37 PM, LastWriteTime: 9/12/2019 3:06:37 PM, ChangeTime: 9/12/2019 3:06:37 PM, FileAttributes: D","628"
"3:15:33.2028261 PM","MsMpEng.exe","3976","IRP_MJ_CLEANUP","C:\Windows\Temp","SUCCESS","","628"
"3:15:33.2028424 PM","MsMpEng.exe","3976","IRP_MJ_CLOSE","C:\Windows\Temp","SUCCESS","","628"
"3:15:33.2028674 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 13, Name: TMP, Type: REG_EXPAND_SZ, Length: 36, Data: %SystemRoot%\TEMP","628"
"3:15:33.2029952 PM","MsMpEng.exe","3976","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\Temp","FAST IO DISALLOWED","","628"
"3:15:33.2031027 PM","MsMpEng.exe","3976","IRP_MJ_CREATE","C:\Windows\Temp","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:33.2031256 PM","MsMpEng.exe","3976","FASTIO_QUERY_INFORMATION","C:\Windows\Temp","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 4/12/2018 7:38:21 AM, LastAccessTime: 9/12/2019 3:06:37 PM, LastWriteTime: 9/12/2019 3:06:37 PM, ChangeTime: 9/12/2019 3:06:37 PM, FileAttributes: D","628"
"3:15:33.2031377 PM","MsMpEng.exe","3976","IRP_MJ_CLEANUP","C:\Windows\Temp","SUCCESS","","628"
"3:15:33.2031528 PM","MsMpEng.exe","3976","IRP_MJ_CLOSE","C:\Windows\Temp","SUCCESS","","628"
"3:15:33.2031769 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 14, Name: USERNAME, Type: REG_SZ, Length: 14, Data: SYSTEM","628"
"3:15:33.2031927 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 15, Name: windir, Type: REG_EXPAND_SZ, Length: 26, Data: %SystemRoot%","628"
"3:15:33.2040303 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Environment","SUCCESS","Index: 0, Name: OneDrive, Type: REG_EXPAND_SZ, Length: 50, Data: C:\Users\gandos\OneDrive","628"
"3:15:33.2040437 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Environment","SUCCESS","Index: 1, Name: Path, Type: REG_EXPAND_SZ, Length: 102, Data: %USERPROFILE%\AppData\Local\Microsoft\WindowsApps;","628"
"3:15:33.2040563 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Environment","SUCCESS","Index: 2, Name: TEMP, Type: REG_EXPAND_SZ, Length: 66, Data: %USERPROFILE%\AppData\Local\Temp","628"
"3:15:33.2040689 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Environment","SUCCESS","Index: 3, Name: TMP, Type: REG_EXPAND_SZ, Length: 66, Data: %USERPROFILE%\AppData\Local\Temp","628"
"3:15:33.2040812 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Environment","SUCCESS","Index: 0, Name: OneDrive, Type: REG_EXPAND_SZ, Length: 50, Data: C:\Users\gandos\OneDrive","628"
"3:15:33.2040978 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Environment","SUCCESS","Index: 1, Name: Path, Type: REG_EXPAND_SZ, Length: 102, Data: %USERPROFILE%\AppData\Local\Microsoft\WindowsApps;","628"
"3:15:33.2041204 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Environment","SUCCESS","Index: 2, Name: TEMP, Type: REG_EXPAND_SZ, Length: 66, Data: %USERPROFILE%\AppData\Local\Temp","628"
"3:15:33.2042449 PM","MsMpEng.exe","3976","FASTIO_NETWORK_QUERY_OPEN","C:\Users\gandos\AppData\Local\Temp","FAST IO DISALLOWED","","628"
"3:15:33.2043415 PM","MsMpEng.exe","3976","IRP_MJ_CREATE","C:\Users\gandos\AppData\Local\Temp","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:33.2043642 PM","MsMpEng.exe","3976","FASTIO_QUERY_INFORMATION","C:\Users\gandos\AppData\Local\Temp","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 10/10/2018 2:53:10 PM, LastAccessTime: 9/12/2019 3:15:20 PM, LastWriteTime: 9/12/2019 3:15:20 PM, ChangeTime: 9/12/2019 3:15:20 PM, FileAttributes: D","628"
"3:15:33.2044019 PM","MsMpEng.exe","3976","IRP_MJ_CLEANUP","C:\Users\gandos\AppData\Local\Temp","SUCCESS","","628"
"3:15:33.2044181 PM","MsMpEng.exe","3976","IRP_MJ_CLOSE","C:\Users\gandos\AppData\Local\Temp","SUCCESS","","628"
"3:15:33.2044413 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Environment","SUCCESS","Index: 3, Name: TMP, Type: REG_EXPAND_SZ, Length: 66, Data: %USERPROFILE%\AppData\Local\Temp","628"
"3:15:33.2046059 PM","MsMpEng.exe","3976","FASTIO_NETWORK_QUERY_OPEN","C:\Users\gandos\AppData\Local\Temp","FAST IO DISALLOWED","","628"
"3:15:33.2047069 PM","MsMpEng.exe","3976","IRP_MJ_CREATE","C:\Users\gandos\AppData\Local\Temp","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:33.2047325 PM","MsMpEng.exe","3976","FASTIO_QUERY_INFORMATION","C:\Users\gandos\AppData\Local\Temp","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 10/10/2018 2:53:10 PM, LastAccessTime: 9/12/2019 3:15:20 PM, LastWriteTime: 9/12/2019 3:15:20 PM, ChangeTime: 9/12/2019 3:15:20 PM, FileAttributes: D","628"
"3:15:33.2047454 PM","MsMpEng.exe","3976","IRP_MJ_CLEANUP","C:\Users\gandos\AppData\Local\Temp","SUCCESS","","628"
"3:15:33.2047605 PM","MsMpEng.exe","3976","IRP_MJ_CLOSE","C:\Users\gandos\AppData\Local\Temp","SUCCESS","","628"
"3:15:33.2048521 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 0, Name: LOGONSERVER, Type: REG_SZ, Length: 36, Data: \\DESKTOP-EL9348N","628"
"3:15:33.2048746 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 1, Name: USERDOMAIN, Type: REG_SZ, Length: 32, Data: DESKTOP-EL9348N","628"
"3:15:33.2048909 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 2, Name: USERNAME, Type: REG_SZ, Length: 14, Data: gandos","628"
"3:15:33.2049055 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 3, Name: USERPROFILE, Type: REG_SZ, Length: 32, Data: C:\Users\gandos","628"
"3:15:33.2049198 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 4, Name: HOMEPATH, Type: REG_SZ, Length: 28, Data: \Users\gandos","628"
"3:15:33.2049365 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 5, Name: HOMEDRIVE, Type: REG_SZ, Length: 6, Data: C:","628"
"3:15:33.2049529 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 6, Name: APPDATA, Type: REG_SZ, Length: 64, Data: C:\Users\gandos\AppData\Roaming","628"
"3:15:33.2049673 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 7, Name: LOCALAPPDATA, Type: REG_SZ, Length: 60, Data: C:\Users\gandos\AppData\Local","628"
"3:15:33.2049816 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 8, Name: USERDOMAIN_ROAMINGPROFILE, Type: REG_SZ, Length: 32, Data: DESKTOP-EL9348N","628"
"3:15:33.2049989 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 0, Name: LOGONSERVER, Type: REG_SZ, Length: 36, Data: \\DESKTOP-EL9348N","628"
"3:15:33.2050115 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 1, Name: USERDOMAIN, Type: REG_SZ, Length: 32, Data: DESKTOP-EL9348N","628"
"3:15:33.2050239 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 2, Name: USERNAME, Type: REG_SZ, Length: 14, Data: gandos","628"
"3:15:33.2050363 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 3, Name: USERPROFILE, Type: REG_SZ, Length: 32, Data: C:\Users\gandos","628"
"3:15:33.2050487 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 4, Name: HOMEPATH, Type: REG_SZ, Length: 28, Data: \Users\gandos","628"
"3:15:33.2050612 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 5, Name: HOMEDRIVE, Type: REG_SZ, Length: 6, Data: C:","628"
"3:15:33.2050737 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 6, Name: APPDATA, Type: REG_SZ, Length: 64, Data: C:\Users\gandos\AppData\Roaming","628"
"3:15:33.2050862 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 7, Name: LOCALAPPDATA, Type: REG_SZ, Length: 60, Data: C:\Users\gandos\AppData\Local","628"
"3:15:33.2050985 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 8, Name: USERDOMAIN_ROAMINGPROFILE, Type: REG_SZ, Length: 32, Data: DESKTOP-EL9348N","628"
"3:15:33.2087860 PM","devenv.exe","8348","Thread Create","","SUCCESS","Thread ID: 9160","3676"
"3:15:33.2089045 PM","devenv.exe","8348","IRP_MJ_DIRECTORY_CONTROL","C:\Users","SUCCESS","Type: NotifyChangeDirectory, Filter: FILE_NOTIFY_CHANGE_FILE_NAME, FILE_NOTIFY_CHANGE_DIR_NAME, FILE_NOTIFY_CHANGE_ATTRIBUTES, FILE_NOTIFY_CHANGE_SIZE, FILE_NOTIFY_CHANGE_LAST_WRITE","3676"
"3:15:33.2095774 PM","dumpcap.exe","4764","Thread Exit","","SUCCESS","Thread ID: 4072, User Time: 0.0000000, Kernel Time: 0.0156250","936"
"3:15:33.2095801 PM","dumpcap.exe","4764","Thread Exit","","SUCCESS","Thread ID: 4792, User Time: 0.0000000, Kernel Time: 0.0156250","936"
"3:15:33.2110653 PM","dumpcap.exe","4764","Thread Exit","","SUCCESS","Thread ID: 5536, User Time: 0.0468750, Kernel Time: 0.3437500","936"
"3:15:33.2134972 PM","dumpcap.exe","4764","IRP_MJ_QUERY_INFORMATION","C:\Program Files\Wireshark\dumpcap.exe","SUCCESS","Type: QueryNameInformationFile, Name: \Program Files\Wireshark\dumpcap.exe","936"
"3:15:33.2143061 PM","dumpcap.exe","4764","Process Exit","","SUCCESS","Exit Status: 0, User Time: 0.0468750 seconds, Kernel Time: 0.3750000 seconds, Private Bytes: 2,859,008, Peak Private Bytes: 3,235,840, Working Set: 11,157,504, Peak Working Set: 11,157,504","936"
"3:15:33.2144204 PM","dumpcap.exe","4764","IRP_MJ_CLEANUP","C:\Program Files\Wireshark","SUCCESS","","936"
"3:15:33.2144407 PM","dumpcap.exe","4764","IRP_MJ_CLOSE","C:\Program Files\Wireshark","SUCCESS","","936"
"3:15:33.2145744 PM","dumpcap.exe","4764","IRP_MJ_CLEANUP","C:\Windows\System32\en-US\KernelBase.dll.mui","SUCCESS","","936"
"3:15:33.2145943 PM","dumpcap.exe","4764","IRP_MJ_CLOSE","C:\Windows\System32\en-US\KernelBase.dll.mui","SUCCESS","","936"
"3:15:33.2148425 PM","Conhost.exe","7064","Thread Exit","","SUCCESS","Thread ID: 2364, User Time: 0.0312500, Kernel Time: 0.0000000","4764"
"3:15:33.2150575 PM","Conhost.exe","7064","Thread Exit","","SUCCESS","Thread ID: 2368, User Time: 0.0000000, Kernel Time: 0.0156250","4764"
"3:15:33.2151944 PM","Conhost.exe","7064","Thread Exit","","SUCCESS","Thread ID: 3644, User Time: 0.0000000, Kernel Time: 0.0000000","4764"
"3:15:33.2153176 PM","Conhost.exe","7064","Thread Exit","","SUCCESS","Thread ID: 9372, User Time: 0.0000000, Kernel Time: 0.0000000","4764"
"3:15:33.2156765 PM","Conhost.exe","7064","Thread Exit","","SUCCESS","Thread ID: 5340, User Time: 0.0000000, Kernel Time: 0.0000000","4764"
"3:15:33.2169265 PM","Conhost.exe","7064","IRP_MJ_QUERY_INFORMATION","C:\Windows\System32\conhost.exe","SUCCESS","Type: QueryNameInformationFile, Name: \Windows\System32\conhost.exe","4764"
"3:15:33.2173555 PM","Conhost.exe","7064","Process Exit","","SUCCESS","Exit Status: 0, User Time: 0.0312500 seconds, Kernel Time: 0.0156250 seconds, Private Bytes: 5,832,704, Peak Private Bytes: 5,869,568, Working Set: 11,812,864, Peak Working Set: 11,857,920","4764"
"3:15:33.2174575 PM","Conhost.exe","7064","IRP_MJ_CLEANUP","C:\Windows","SUCCESS","","4764"
"3:15:33.2174773 PM","Conhost.exe","7064","IRP_MJ_CLOSE","C:\Windows","SUCCESS","","4764"
"3:15:33.2177028 PM","Conhost.exe","7064","IRP_MJ_CLEANUP","C:\Windows\System32\en-US\Conhost.exe.mui","SUCCESS","","4764"
"3:15:33.2177231 PM","Conhost.exe","7064","IRP_MJ_CLOSE","C:\Windows\System32\en-US\Conhost.exe.mui","SUCCESS","","4764"
"3:15:33.2178005 PM","Conhost.exe","7064","IRP_MJ_CLEANUP","C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17134.829_none_fb46a5473061b9d5","SUCCESS","","4764"
"3:15:33.2178174 PM","Conhost.exe","7064","IRP_MJ_CLOSE","C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.17134.829_none_fb46a5473061b9d5","SUCCESS","","4764"
"3:15:33.2178280 PM","Conhost.exe","7064","IRP_MJ_CLEANUP","C:\Windows\System32\en-US\user32.dll.mui","SUCCESS","","4764"
"3:15:33.2178415 PM","Conhost.exe","7064","IRP_MJ_CLOSE","C:\Windows\System32\en-US\user32.dll.mui","SUCCESS","","4764"
"3:15:33.2182097 PM","dumpcap.exe","4764","IRP_MJ_CLOSE","C:\Program Files\Wireshark\dumpcap.exe","SUCCESS","","936"
"3:15:33.2197593 PM","Conhost.exe","7064","IRP_MJ_CLOSE","C:\Windows\System32\conhost.exe","SUCCESS","","4764"
"3:15:33.2725110 PM","ManagementAgentHost.exe","3944","FASTIO_NETWORK_QUERY_OPEN","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","FAST IO DISALLOWED","","628"
"3:15:33.2726617 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:33.2727231 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 9/8/2018 1:30:20 PM, LastAccessTime: 9/12/2019 3:15:32 PM, LastWriteTime: 9/8/2018 1:30:20 PM, ChangeTime: 9/8/2018 1:30:20 PM, FileAttributes: D","628"
"3:15:33.2727491 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","","628"
"3:15:33.2727808 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","","628"
"3:15:33.2730161 PM","ManagementAgentHost.exe","3944","FASTIO_NETWORK_QUERY_OPEN","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","FAST IO DISALLOWED","","628"
"3:15:33.2732005 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:33.2732379 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 9/8/2018 1:30:20 PM, LastAccessTime: 9/12/2019 3:15:32 PM, LastWriteTime: 9/8/2018 1:30:20 PM, ChangeTime: 9/8/2018 1:30:20 PM, FileAttributes: D","628"
"3:15:33.2732524 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","","628"
"3:15:33.2732711 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","","628"
"3:15:33.2734973 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
